,Caption,Comments,Likes,Username,lat,lon,Short Name,Country,tagged_Users
789,"🪴【﻿ JUNGLE 】🧞‍♀️

 Artist/ @annegnoon

📍 Avenue de Castelnau, Montpellier (34) - France 🇫🇷

Fresque de Noon dans le squat Utopia 003, situé sur le site des archives départementales, dans le quartier des Beaux-Arts de Montpellier. 

__________________________________________ 

#annegnoon
#streetartmontpellier#montpellierstreetart
#graffiti#graffitiart#streetartist#arteurbano#muralart#mural#wallart#wallpainting#sprayart#spraypaint#graffitiporn#streetart#streetartistry#streetartphotography#urbanart#streetarteverywhere#artgallery#urbanwalls#murales#pandabastart
#jungle#squat#urbex#urbexphotography#urbexworld#urbexplaces#urbex_supreme",0,9,pandabastart,46.227638,2.213749,FR,France,no mention
790,"Hello les marins !
.
#follow4follow
#like4like
. 
#instaart #streetart #urbanart #wallart #streetarteverywhere #spraypaint #sprayart
#streetartistry #urbanwalls
#murals #photooftheday #photography #photo #instapic #instaphoto #photogrid #instaday
#photographylovers #photoart #instaphotography #muralart
#streetartphotography #city #streetphotography
#urbanphotography",0,23,valvalou2202,45.144981,-73.1083445,520,Canada,no mention
795,"Mural en argentina y rengo Concepción, para @malditaterraza.ccp 🎨🦑🍄
.
Gracias al apañe @gg.skte por la segunda mano pintando y @pablopavlopablo_ apañando el registro de la foto. 
.
#mural #graffit #graffiticalle #graffiticiudad #espacio #renovación #pintura #art #calle #mtn #loop #nbq #mota #character #personaje #estilo #tow",0,0,towtowas,-35.675147,-71.542969,CL,Chile,no mention
802,Mural of @officialdannytrejo by @leviponce. Reference photo by @estevanoriol. Car owner @suavecito_818 #dannytrejo #leviponce #pacoima #muralmileLA #mural #muralLA #streetart #streetartLA #LAstreetart #estevanoriol #lowrider #chicano #CityOfAngels #losangeles #818 #SFV,0,6,jm_photography_1_,38.61469770000001,-90.1879814,St. Louis,United States,no mention
803,"Tom's Town Gin
.
.
.
.
#urbanart #urbanscape #kcmo #newtopographics #subjectivelyobjective #lookslikefilm #thisaintartschool #fujifeed #fujimag #fujixshooters #myfeatureshoot #fujiframez #myfujilove #somewheremagazine #anotherplacemagazine #makemeseemag #analoguevibes #35mm_look
#broadmag #lensculture #artphotography #intercollective #worldviewmag #artclassified #fineartphotography #landscapephotography 
#agameoftones #moodyphotography  #eyephotomagazine",0,1,mileofkyle,39.2408369,-94.2880031,Missouri City,United States,no mention
805,"I am excited to announce that I will be having my first solo exhibition the first full week in June @latartetropezienneusa

#dallasartist #art #abstract #abstraction #contemporaryart #abstractart #modernart #fineart #urbanart #constructivism #geometric #추상화 #현대미술 #추상미술 #서양화 #현대미술 #미술 #도시예술 #croquis #arte #هنر #sztuka #konst #menas #第 #美術 #umetnost #myartworks #dallasartist #dallasart #dallasexibit #downtown",0,0,dj_flyingb,32.7806636,-96.7979723,Suite 110,United States,no mention
806,#mcgordon #pasteup #art #politics #corrupción #streetart #artist #urbanart #pasteupart #pasteupartist,0,1,mc_gordon_,-26.8082848,-65.2175903,San Miguel de Tucumán,Argentina,no mention
808,"2x1 @rubencarrascoart plus @barbaraottevaere 
It Was a Good Day!!
#mtlartist #graffitiart #wall2wall #mtlgraffiti #mtlmoments #plateaumontroyal #urbanart #urbanphotography #artvisual",0,0,lescharroscosmiques,45.5228389,-73.58076160000002,4350,Canada,no mention
809,#urbanart #sticket #calcomanias #CENTROGDL #centro #urbano #arte #arteurbano,0,1,antoniio_ayala,20.677015,-103.3457694,27A,Mexico,no mention
812,"Santurce, SJ Puerto Rico #streetart #pruarts #streetartpr #streetartphotography #streetart_daily 
#streetartofficial #urbanart #tv_streetart #streetareverywhere #streetart_daily",0,2,rosspell,18.4655394,-66.1057355,San Juan,Puerto Rico,no mention
816,"""Circles Unity"" by @erwinredl synchronized LED rings under the Channelside Drive Tunnel for @lightsontampa.
.
#lights #lightsontampa #lightsontampa2021 #lightsinstallation #artinstallation #artlights #tunnellights #tunnellightshow #channelsidetampa #channelside #riverwalk #riverwalktampa #tampa #bridgelightshow #lightshow #streetart #erwinredl #lotphotocontest",0,0,intrepidaesthete,27.9489169,-82.4616494,Curtis Hixon Waterfront Park,United States,no mention
819,#graffitiart #streetart #graffiti #Barcelona #art #arteurbano #cataluña #streets #streetphotography #santboidellobregat #santboi #cornella,0,2,pachuli1981,40.754991,-73.9743625,W 48th St,United States,no mention
822,"20210401225428..
..
""SESSENTANDO
..Num IN ferno Hi Astral.. 
..
*E VOCÊ?
QUER SESSENTAR
numa FESTINHA
MINHA.. Du NUMINHA??
..
**INFERNO ASTRAL.. 
EXISTE..
..com LUA CHEIA..
EXISTE..
..PANDEMIA..
.. CENÁRIO completo pra CURTIR.. 
Hum INFERNINHO.. 
..NITE CLUB.. BOITE.. 
..***TANDO VIVO TÁ BÃO..
..
..SEI LAH,
prá quem tava INFARTADO, VIÚVO, ENDIVIDADO..
..drama drama. 
..
Ah, AÍ vem DEUS..
E BOTA FOGO NO RABO DO JOREL.. 
..
..SE EXISTE INFERNO EH A PROVA QUE O PARAÍSO 
EXISTE TAMBÉM.. 
.. 
Aí, MIGA.. 
TO NUM CÉU.. 
..
*****$EMPRE
ME DOU BEM NO INFERNO. 
OOOOOUUuuu..
..
Nos 
MEUS ..INFERNOS.. 
.. 
OHHHhhhhh..
..ki DÓ..KKK
..
""T - 29 dias 
Prá 60 y.o.u.n.g.
..
..*numa cobertura triplex trans das Bela  VOsTA.. .. 
..
..digo, do BIXIGA, SP, BRASIL..
..
https://youtu.be/r9PSQpdlybE

#rave
#eatsleepraverepeat
##techno
#musicaeletronica
#charlottedewite
#amelielens
#oficinaescolanumajunior 
#streetart
#since1961
#restartup
#amorcegobrasil
#numajunior
..",0,1,numa.junior,40.7127753,-74.0059728,New York,United States,no mention
826,Flex 💪🏼 #eyecandy #arturbain #streetart #nyc  #instamood #instaart,0,1,louiart,40.7127753,-74.0059728,New York,United States,no mention
827,"Catedral de San Felipe, (c 1850)
Monumento Nacional 🙌
.
George Claussen
@_clauss91 📲
.
.
.
#iglesia #church #catedral #cathedral #love #arquitectura #arquitecture #architecte #architeture #street #streetart #street_vision #arquitecturaydiseño #wonderful #beautiful #luxury #design #sanfelipechile #santiago #valparaiso #chile #instachile #chilegram #eltiempochv #instalike #travel #traveller #photographer #photography #fotografoschile",0,15,_clauss91,-32.75,-70.7208115,San Felipe,Chile,no mention
832,"Flowers !!@
#women  #muralart #dowtown #Vancouver #girlspower #happy",0,1,tonymassot,49.2827291,-123.1207375,Vancouver,Canada,no mention
833,"Mural painting near West Side Market. Cleveland, OH (USA).
.
.
#cleveland #clegram #onlyincleveland #clevelandohio #ohioexplored #ohiocity #westsidemarket #market #market #mural #muralart #muralsofinstagram #streetart #streetartphotography #streetphotography #市場 #壁画 #壁画アート  #strolling #weekendstroll #weekend #散歩写真 #散歩日和　#壁アート #city_walk #sundaywalks",0,7,surgeon24hrs,38.8411267,-76.5104808,1481,United States,no mention
835,"I’m a lucky girl, @apolloxm13 and the little chicken nugget 🧸🤍✌🏻
.
.
.
#denver #denverrinodistrict #rinoartdistrict #goldendoodle #puppy #art #streetart #muralart",0,21,jessiebelisle_art,39.5500507,-105.7820674,CO,United States,no mention
837,"Más selfie’s, disfrutando nuestro día libre🔥🔥 #selfie #mural #love @miami.selfiemuseum",0,1,joaquin_el_tibu_,39.7456745,-104.9939706,Suite 102,United States,no mention
839,"The Brookings Salvation Army office got a @bennisartstudios piece painted in its today.  It is a giving tree that will have paper leaves on it.  My son didn't have school, and he was a great helper. 
.
.
.
.
#salvationarmy #doingthemostgood #treeart  #mural #painting #montanamarkers",0,2,bennisartstudios,43.9695148,-99.9018131,SD,United States,no mention
840,"Week 2 of pics painting the Masters of  Foxhounds Association of North America Museum Gift Shop in Middleburg. I'm painting the landscape & /rock wall , Penny's painting the hounds. Thank you Maggie Johnston for the commission and Helen H. Houghton for your beautiful photo of the hounds jumping.

#visitloudoun #virginiaartists #novaremodelandredesign #novadesign #loudounhousewives #therealladiesofloudouncounty #westernloudouncommunityconnect #foxhunting #virginiahorsecountry #horseart #equestrianart #horselovers #mural #foxhounds",0,0,pat.taylor.holzva,33.51916,-81.7168123,2016,United States,no mention
841,"Aloha everyone! This week, we're featuring a small town from Kauai, the northernmost island in Hawaii. This wall honors Hanapepe, ""Kauai's Biggest Little Town.""⁠
.⁠
Known as the art capital of the island, Hanapepe is a small community that boasts a lot of creative talent in its population of just under 3,000 locals. Learn all about this community and some of the traditions that inspired this design in the full blog post at smalltownwalls.com (link in bio!)⁠
.⁠
For this town especially, I am SO grateful for the information made available by local native Hawaiian artisans, historians, and journalists. Mahalo to @aloha.authentic, Ho’okulena LLC,  and @hanahoumag for the informative content you share. As always, all resources are linked at the bottom of the full post for further exploration 😎⁠
.⁠
.⁠
.⁠
#hanapepeartnight #hanapepetown #hanapepe #gohawaii #hawaiianmurals #hawaiianmural #smalltownwalls #mural #muralsdaily #muralproject #muralpainting #ladymuralist #ladieswhopaint #ladieswholetter #galphabetics  #passionproject #passionproject2021 #paintingproject #muralistforhire #floridamurals #floridamuralist #creativepreneur #fempreneur #hometown #smalltowncharm #smalltownusa #seeamerica #exploreusa #travelusa #americanroadtrip",0,3,smalltownwalls,19.8967662,-155.5827818,HI,United States,no mention
842,"Thx so much for sharing us and tagging artists! We have hit 1700 followers!!! That's almost 300 more followers than we had in January. WE'RE GOING VIRAL 🤣. Seriously, because of you all we are reaching more artists. Special thx to YOU --->

Interurbanarthouse.org

#painting #mural #muralart #drawing #artistsoninstagram #interurbanarthouse #illustration #contemporaryart #artwork #kansascity #overlandpark #fineart",0,5,interurbanarthouse,35.840057,-90.704645,308,United States,no mention
843,"💅 Estxs muchachitxs están cada vez más encaminadxs!

👉🏽 Inmural para Silvia en camino.. 

#mural #mosaiquismo #mosaico #inmurales #mosaicos #teselas #mdp #mardelplata #mdq #arte #art #argentina #musiva #diseño #design",0,1,inmurales,-34.9204948,-57.95356570000001,La Plata,Argentina,no mention
845,"The charming, old streets and architecture of downtown Laredo.

#laredo #laredotx #texas #chicanoart #chicano #texmex #mural #streetart",0,3,_zen_and_coffee_,31.9685988,-99.9018131,TX,United States,no mention
849,"Story time! Gather ‘round to hear the tale of @velveeta Rabbit! 
.
.
#wallart #mural #muralart #murals #muralsofinstagram #muralstreetart #streetart #muralpainting #muralartist #muralarts #velveeta #velveetarabbit",0,2,watashiwaxtina,37.5407246,-77.4360481,Richmond,United States,no mention
850,"Walking into the weekend like...🚶‍♀️ #OnlyinTheBend | 📸 @jessi.flores03

#southbend #visitsouthbend #southbendindiana #art #muralart #mural #thebeatles #indiana #visitindiana",0,5,visitsouthbend,41.6763545,-86.25198979999999,South Bend,United States,no mention
859,"Gradient 🔼

#industrial #minimalism #urbanart #minimalism #superarchitects #archigraphics",0,22,ztwins_rone,51.5073509,-0.1277583,London,United Kingdom,no mention
866,"Voyage voyage et ne reviens jamais .... 

#visualgrams #exploreobserveshare  #hippomag #somewheremag #visualsofhearth #streetphotographer #explorediary  #group6x6 #spacelessgallery #onbooooooom  #ifyouleavestagram #thislifemagazine #morocco #eyeshotmag  #take_magazine #somewheremagazine  #palepalmcollection #mountains #collectivesoulmag #transfer_vision #nuagesmagazine #artistry_flair #taghazout #imaginarymagnitude #cinematic #stademagazine #roamtheplanet #streetart #oldtonecollective #spicollective",0,8,sylvie.essaouira,31.791702,-7.092619999999999,MA,Morocco,no mention
871,"""💥 ""GODZILLA: KING OF THE MONSTERS"" 💥
•• 25-MAR-21 ••
.
.
.
#yakuma_art
.
.
.
#abstract #arte #artist #artwit #artwork #instagramreels #creative #mechagodzilla  #drawing #fineart #godzillakingofthemonsters #graffiti #godzillavskong #liketime  #illustration #godzilla  #painting #photo #photography #sketch #streetart #graffitiart #girls #action #comiccharacter #tatuaje #dibujo #draw #kong",0,14,yakuma_art,40.7127753,-74.0059728,New York,United States,no mention
875,"Strange things happen around colorful bridges!
👺
At least it’s a trip into a most colorful weekend 🌻
Cheers!

#workinprogress 

#workingartist #abstractartist #modernart #creative #creativeartist #abstractpainting #abstractart #graffiti #emergingartist #graffitiart #expressionism #abstractexpressionism #contemporaryart #gallerywall #DMVArtist #sketch #artwork #drawing #illustration #artist #design #abstractcolors #streetart #galleryart #interiordesign #gallerywall #fridaynight #landscapepainting #fridayvibes",0,14,jcvazzana,37.4315734,-78.6568942,VA,United States,no mention
883,"#Gorgeous nearly 2 story, massive, #mural in #downtown #Oakland near 14th/Broadway. 

#Education not #incarceration! We must dismantle the #school to #prison pipeline that targets #Black - #Brown - #POC and poor #communities. 

An educated populace terrifies the corporate and ruling class. Be a #revolutionary - #READ
 
#blm #blacklivesmatter #sayhername #sayhisname #defundthepolice #ftp #publicart #oaklandstreetart #oaklandart #hellaoakland #wallart #muralart #streetphoto #oaklandmural #oaklandgraffiti",0,12,mofoplzz,37.8043514,-122.2711639,Oakland,United States,no mention
884,"@ludovic_djeradi

#ludovicdjeradi

📍Mes 📷de @ludovic_djeradi  ici 👉🏻#nt_ludovicdjeradi 📍

#streetart #artderue #artedecalle #arteurbano #urbanart #contemporaryart  #artcontemporain #ilovestreetart #streetarteverywhere #artcontemporain #contemporaryart #graffitiart #sprayart #streetartist #arturbain #streetarteverywhere  #ilovestreetart #streetartlovers 
#wallart #muralart #fresquemurale
#urban_signature  #jj_urbanart #total_urbanart 
#graffitinwallart 
#fever_streetart  #tv_streetart",0,8,ninatheostreetart,48.856614,2.3522219,Paris,France,@ludovic_djeradi
885,"Dos intensos días de trabajo y creación para llenar de hojas esta fachada de 8mts de altura de @benditoverano ✨ superando desafíos, animandonos a llegar hasta lo más alto de babia ♥️🚀

•
#muralart #mural #pintaenbabia #enbabie #macon #tremendoandamio #ladieswhopaint",0,12,pintaenbabia,-31.6106578,-60.697294,Santa Fe,Argentina,no mention
886,"Nikki Vonn
Grimace tha Goon
Bayonette
Pang the Panda

First of many more...

#charlottenc #cltartist #cltart #charlotteartist #charlotte #mural #muralist  #muralart #cltmurals",0,3,franceskoart,35.2270869,-80.8431267,Charlotte,United States,no mention
887,"🎨Y se terminó esta locurita muralera en el espacio holistico de @hosana.aromaterapia 
3mtr de amor y de puro pincel acrilicos y sobre todo artear de lo lindo!. 
Fue un gran desafío para mi ya que nunca me había topado aún con un trabajo tan grande!. Espero que les guste.
.
.
.
Pueden pasar a verlo! 
.
.
 Ya saben! Si quieren una movida artística en alguna de sus hermosas paredes no duden en consultarme.💜
.
.
.
.
#mural #muro #pared #arte #meraki #art #buda #holistico #reiki #energia #alma #meraki #amor #argentina #buenosaires #laplata",0,2,meraki.matesdeco,-34.9204948,-57.95356570000001,La Plata,Argentina,no mention
891,"Grateful for the opportunity to work with the team at @artetcny to work on 3 murals for the @stuffedpuffs warehouse! 

#art#mural#painting#artistsoninstagram #art",0,1,mariesaintcyr_art,31.7053821,35.2024425,Bethlehem,None,no mention
894,"Got a better picture of my mural today. With some quite complimentary clouds :) I can’t wait until the next mural opportunity, this one was so fun!! I’ll give you a free quote, consultation and digital mock-up if you would like something in/on your home or business 😄

#durango #colorado #durangomural #durangomuralist #mural #muralist #localartist #bigwall #rockymountains #westneedles #coloradocoloredmoon #coloradoflag #abstraction #threelittlebirds #clouds #wolf #howling",0,3,parkerhiart,37.27528,-107.8800667,Durango,United States,no mention
